Customer Id,Total_Sales,Total_Profit,Avg_Profit,Orders,Loss_Making_Orders,Avg_Profit_Ratio,Profit_Margin_%
10186,639.88,143.55,28.71,5,0,0.28200000000000003,22.433893855097832
10187,1148.8600000000001,129.07,21.511666666666667,6,1,0.17166666666666666,11.234615183747366
10188,2103.72,482.36,40.196666666666665,12,1,0.2658333333333333,22.928906888749456
10189,1239.92,543.77,108.75399999999999,5,0,0.466,43.85524872572424
10190,2239.63,530.75,37.910714285714285,14,0,0.24214285714285716,23.698110848666968
10191,2144.66,283.66,25.78727272727273,11,3,0.18,13.226338906866358
10192,2259.71,-113.0,-10.272727272727273,11,3,0.0090909090909091,-5.000641675259215
10193,1773.88,-368.86,-33.53272727272727,11,4,-0.08636363636363636,-20.793965769950617
10194,4625.36,600.01,27.27318181818182,22,2,0.18,12.97217946278776
10195,2279.75,620.72,51.72666666666667,12,1,0.27499999999999997,27.22754688014037
10196,1939.8200000000002,356.07,44.50875,8,2,0.20625,18.355826829293438
10197,1744.7,427.6,35.63333333333333,12,0,0.30083333333333334,24.50851149194704
10198,6199.46,980.59,37.715,26,4,0.10653846153846154,15.817345381694537
10199,2089.76,435.47,48.385555555555555,9,1,0.25222222222222224,20.838278079779496
10200,2553.64,-239.18000000000004,-18.39846153846154,13,2,0.05923076923076923,-9.366237997525104
10201,4014.65,296.65,13.484090909090908,22,1,0.17363636363636362,7.389187102238052
10202,599.84,130.70999999999998,43.56999999999999,3,0,0.24333333333333332,21.790810882902104
10203,769.96,70.00999999999999,23.336666666666662,3,1,-0.006666666666666654,9.09268013922801
10204,1329.86,-576.36,-115.272,5,3,-0.28200000000000003,-43.339900440647895
10205,2349.71,-592.7,-59.27,10,5,-0.197,-25.22438939273357
10206,1579.8600000000001,322.98,46.14,7,0,0.20857142857142857,20.443583608674185
10207,2159.7200000000003,80.61,8.061,10,1,0.06700000000000002,3.7324282777397064
10208,1084.79,326.54999999999995,40.818749999999994,8,0,0.3675,30.102600503323217
10209,2017.75,193.93,16.160833333333333,12,1,0.1758333333333333,9.611200594721844
10210,3295.66,321.90999999999997,18.935882352941174,17,5,0.09882352941176471,9.767694483047402
10211,5752.42,-417.0700000000001,-14.895357142857147,28,8,-0.03428571428571429,-7.250339856964549
10212,1949.76,398.09000000000003,36.190000000000005,11,1,0.2218181818181818,20.41738470375841
10213,5294.490000000001,407.44,15.670769230769231,26,7,0.08653846153846154,7.695547635371866
10214,3601.59,695.99,31.63590909090909,22,3,0.2531818181818182,19.32452055897534
10215,1379.85,229.97,32.85285714285714,7,0,0.25,16.666304308439326
10216,3187.51,536.08,38.291428571428575,14,5,-0.06999999999999999,16.818143315628813
10217,1709.81,-465.71,-58.21375,8,6,-0.3925,-27.237529316122846
10218,801.9200000000001,-64.87,-16.2175,4,2,-0.13,-8.089335594573024
10219,2139.67,526.89,35.126,15,1,0.27266666666666667,24.624825323531198
10220,4449.45,940.27,42.73954545454546,22,4,0.22045454545454543,21.132274775534054
10221,2809.5,251.23000000000002,15.701875000000001,16,5,-0.0325,8.942160526784127
10222,2960.56,85.72999999999999,5.358124999999999,16,4,-0.010000000000000002,2.895735941848839
10223,2039.77,596.76,66.30666666666667,9,0,0.35777777777777775,29.256239674080902
10224,3184.67,546.3000000000001,39.02142857142858,14,1,0.24214285714285713,17.154053638210552
10225,3779.4300000000003,-535.9200000000001,-23.300869565217393,23,5,0.015652173913043486,-14.179916019082242
10226,4235.5,46.479999999999976,1.9366666666666656,24,9,0.024999999999999994,1.0973910990437958
10227,1637.8200000000002,226.12,22.612000000000002,10,2,0.16,13.806156964745819
10228,1229.75,92.39000000000001,18.478,5,1,0.09999999999999999,7.51290912787152
10229,4099.39,841.88,49.52235294117647,17,3,0.1223529411764706,20.53671399891203
10230,1319.8600000000001,305.71999999999997,38.214999999999996,8,1,0.20875,23.163062749079444
10231,3429.56,767.65,42.64722222222222,18,0,0.24777777777777776,22.383337804266436
10232,2024.74,551.27,55.126999999999995,10,0,0.307,27.226705651095944
10233,1894.76,598.39,59.839,10,0,0.347,31.581308450674488
10234,199.99,-9.4,-9.4,1,1,-0.05,-4.700235011750588
10235,8404.22,1383.08,32.93047619047619,42,6,0.20261904761904762,16.456970426761792
10236,1619.77,527.86,58.65111111111111,9,0,0.3566666666666667,32.58857739061718
10237,2749.76,572.7,38.18,15,2,0.24266666666666664,20.827272198300943
10239,1574.7,413.73,45.97,9,0,0.26666666666666666,26.273575919222708
10240,2889.61,-322.39,-23.02785714285714,14,4,0.007142857142857153,-11.156868920027268
10241,3247.69,121.41999999999999,6.745555555555555,18,6,0.09555555555555556,3.738657322589286
10242,3149.62,1051.55,80.88846153846154,13,0,0.3538461538461538,33.38656726843238
10243,329.98,-236.19,-118.095,2,2,-1.0,-71.57706527668343
10244,1489.8600000000001,-624.84,-89.26285714285714,7,2,-0.18857142857142858,-41.93951109500221
10245,3023.53,67.54000000000005,3.972941176470591,17,4,0.0988235294117647,2.233812794978057
10246,2619.66,-241.89000000000004,-18.60692307692308,13,4,-0.05230769230769229,-9.233641006848218
10247,1779.75,225.95,25.105555555555554,9,2,0.10444444444444444,12.69560331507234
10248,4164.59,370.32,16.832727272727272,22,4,0.11681818181818181,8.892111828535342
10249,1474.8600000000001,242.99999999999997,30.374999999999996,8,3,0.04,16.47614010821366
10250,3239.75,-1206.16,-80.41066666666667,15,9,-0.43200000000000005,-37.23003318157265
10251,1409.9,-236.19000000000005,-33.74142857142858,7,1,0.09999999999999998,-16.75225193276119
10252,3839.62,1045.62,65.35125,16,0,0.308125,27.232382371172143
10253,5588.31,1433.52,53.093333333333334,27,3,0.30111111111111105,25.65212022955061
10254,2679.59,359.01,23.934,15,2,0.12533333333333335,13.397945208035555
10255,2219.85,312.45000000000005,34.71666666666667,9,1,0.23444444444444443,14.075275356443006
10256,3429.47,389.18999999999994,21.621666666666663,18,2,0.1988888888888889,11.34840077329733
10257,4474.65,753.22,41.845555555555556,18,1,0.22055555555555553,16.833048394846525
10258,5519.5,788.39,28.156785714285714,28,3,0.1910714285714286,14.2837213515717
10259,2209.63,287.81,26.164545454545454,11,4,-0.013636363636363629,13.025257622316857
10260,1889.5,647.68,64.768,10,0,0.384,34.2778512834083
10261,3634.54,-306.1,-17.005555555555556,18,7,0.047222222222222214,-8.421973619770315
10262,3594.56,-195.76999999999995,-10.303684210526313,19,4,0.025789473684210515,-5.446285498085995
10263,7189.34,678.99,19.970294117647057,34,8,0.04588235294117647,9.444399625000347
10264,3349.67,629.4499999999999,39.340624999999996,16,1,0.268125,18.79140333226855
10265,3338.56,879.61,43.9805,20,1,0.27399999999999997,26.346987922936837
10266,1873.8400000000001,-391.11,-43.45666666666667,9,4,-0.5311111111111111,-20.87211288050207
10267,654.9200000000001,25.08,6.27,4,2,0.08750000000000001,3.8294753557686425
10268,2729.6,616.39,34.24388888888889,18,2,0.18555555555555556,22.581696951934347
10269,4927.25,336.38,12.013571428571428,28,7,0.0775,6.8269318585417835
10270,2274.82,485.16,48.516000000000005,10,2,0.16999999999999998,21.327401728488407
10271,1729.9,421.04,70.17333333333333,6,1,0.225,24.33897913174172
10272,3079.68,365.1,28.084615384615386,13,2,0.19153846153846155,11.855127805486285
10273,4874.6,338.15,14.702173913043477,23,5,0.058695652173913045,6.936979444467236
10274,1701.8400000000001,-624.86,-69.42888888888889,9,6,-0.588888888888889,-36.71673012739153
10275,3909.35,899.77,52.92764705882353,17,2,0.22882352941176468,23.0158466241191
10276,1349.83,140.91,20.13,7,1,0.11714285714285713,10.439092330145277
10277,4551.4400000000005,455.4,18.215999999999998,25,5,0.1504,10.00562459353523
10278,5213.47,472.58000000000004,20.546956521739133,23,3,0.12,9.064596132710076
10279,1409.78,-472.27,-59.03375,8,3,-0.25375000000000003,-33.49955312176368
10280,2659.76,495.07,49.507,10,1,0.21800000000000003,18.61333353385268
10281,1772.77,-578.39,-52.58090909090909,11,4,-0.2727272727272727,-32.626341826632896
10282,3649.56,157.16999999999996,9.245294117647056,17,2,0.12294117647058822,4.306546542596915
10283,1735.7800000000002,-338.72,-28.22666666666667,12,4,-0.21916666666666665,-19.513993708880157
10284,3493.46,827.73,41.3865,20,2,0.22349999999999998,23.69370194592181
10285,2139.78,375.15,37.515,10,1,0.21800000000000003,17.53217620503042
10286,1369.8200000000002,-301.23,-37.65375,8,3,-0.17125,-21.990480501087735
10287,1909.59,302.43,25.2025,12,3,0.10333333333333335,15.837431071591284
10288,2984.46,883.96,55.2475,16,1,0.20500000000000002,29.61875850237564
10289,4379.650000000001,-449.65,-23.66578947368421,19,5,-0.04894736842105264,-10.266802141723652
10290,2669.7200000000003,214.15,11.271052631578948,19,4,0.12842105263157894,8.021440450683965
10291,7195.46,1430.06,46.130967741935486,31,2,0.18387096774193548,19.874476405955978
10292,1619.72,364.56,40.50666666666667,9,1,0.25333333333333335,22.507593905119403
10293,2479.81,520.22,65.0275,8,0,0.2375,20.978220105572607
10294,4009.43,1026.1,51.30499999999999,20,3,0.2445,25.59216646755274
10295,2409.58,130.95999999999998,10.073846153846151,13,4,0.039999999999999994,5.4349720698212955
10296,4649.39,-233.57000000000002,-11.678500000000001,20,4,0.01849999999999999,-5.023669771733497
10297,1539.81,73.89999999999998,12.316666666666663,6,2,-0.12500000000000003,4.799293419317967
10298,2854.73,711.58,41.85764705882353,17,2,0.24823529411764705,24.92635030283074
10299,3549.55,689.38,38.29888888888889,18,4,0.20833333333333334,19.421616824667915
10300,3499.7200000000003,799.86,53.324,15,0,0.24133333333333334,22.854971254843242
10301,2929.78,562.46,43.26615384615385,13,1,0.2276923076923077,19.198028520912832
10302,2139.72,536.19,59.576666666666675,9,1,0.29444444444444445,25.05888620941058
10303,2369.62,435.61,31.115000000000002,14,2,0.21071428571428572,18.383116280247467
10304,3589.58,666.71,47.62214285714286,14,2,0.1657142857142857,18.573482134400127
10305,2079.7400000000002,469.5,39.125,12,1,0.255,22.574937251771853
10306,3879.69,197.09,11.593529411764706,17,1,0.1952941176470588,5.080045055146159
10307,5716.32,758.52,25.284,30,4,0.175,13.26937610210765
10308,4784.37,688.8299999999999,27.553199999999997,25,7,-0.1056,14.397506881783809
10309,2559.66,-224.71000000000004,-20.428181818181823,11,2,0.04636363636363638,-8.77890032269911
10310,1409.8600000000001,440.45,62.92142857142857,7,0,0.3171428571428571,31.240690565020635
10311,2659.66,580.2,41.44285714285714,14,0,0.2521428571428571,21.81481843543912
10312,4609.41,1071.35,44.63958333333333,24,1,0.23708333333333334,23.24267097090517
10313,2674.78,473.3,31.553333333333335,15,2,0.15666666666666665,17.694913226508348
10314,1139.91,237.93,33.99,7,0,0.24285714285714285,20.872700476353394
10315,1379.8700000000001,307.36,43.90857142857143,7,1,0.2357142857142857,22.274562096429374
10316,2809.71,6.049999999999983,0.5499999999999985,11,1,0.060909090909090906,0.21532471322663135
10317,2461.71,522.98,37.355714285714285,14,0,0.24357142857142858,21.24458201819061
10318,2774.67,440.0,33.84615384615385,13,3,0.21538461538461537,15.85774164134834
10319,2939.64,811.1,54.07333333333334,15,1,0.31,27.59181396361459
10320,3694.59,677.51,37.63944444444444,18,3,0.085,18.337894055903362
10321,2259.7200000000003,-389.78000000000003,-27.841428571428573,14,4,-0.023571428571428587,-17.24903970403413
10322,2419.82,513.13,46.64818181818182,11,2,0.20545454545454545,21.205296261705413
10323,4284.53,161.77,7.033478260869566,23,6,0.10956521739130434,3.775676678655535
10324,829.9200000000001,185.07999999999998,26.439999999999998,7,0,0.2742857142857143,22.30094466936572
10325,779.9000000000001,15.809999999999995,3.952499999999999,4,1,0.065,2.027182972175919
10326,2627.7,38.18000000000001,2.9369230769230774,13,4,0.004615384615384606,1.4529816950184575
10327,5559.4800000000005,-569.13,-25.869545454545456,22,11,-0.08590909090909092,-10.237108506550971
10328,1169.76,287.81,35.97625,8,0,0.30374999999999996,24.604192312953085
10329,2089.67,671.22,83.9025,8,0,0.29875,32.12086118860873
10331,5294.45,872.33,34.8932,25,3,0.1888,16.476310098310496
10332,999.94,348.87,69.774,5,0,0.32799999999999996,34.889093345600735
10333,2369.67,646.55,49.73461538461538,13,2,0.11384615384615385,27.28438980955154
10334,2955.56,-245.60000000000008,-15.350000000000005,16,5,-0.0031249999999999976,-8.309761940207611
10335,1479.93,380.62,63.43666666666667,6,1,0.255,25.718783996540378
10336,2459.73,489.68,44.516363636363636,11,2,0.22727272727272727,19.90787606769849
10337,409.94000000000005,139.99,46.663333333333334,3,0,0.3866666666666667,34.148899839000826
10338,1219.85,164.85000000000002,27.475000000000005,6,0,0.24,13.51395663401238
10339,2426.67,143.21,8.424117647058823,17,2,0.08529411764705883,5.901502882550986
10340,4839.39,891.8800000000001,35.675200000000004,25,4,0.05279999999999999,18.429595465544214
10341,2241.73,462.01,46.201,10,3,0.08499999999999999,20.609529247500813
10342,649.86,-81.78,-40.89,2,2,-0.135,-12.584248915150956
10343,2159.83,137.76999999999995,12.52454545454545,11,2,0.041818181818181824,6.378742771421823
10344,4763.5,1102.24,50.10181818181818,22,2,0.24818181818181817,23.139288338406633
10345,2159.75,18.16999999999996,2.0188888888888843,9,3,0.07333333333333333,0.8413010765134834
10346,3349.67,-252.03999999999996,-14.00222222222222,18,3,0.10388888888888888,-7.5243232915481215
10347,1759.89,451.77000000000004,90.35400000000001,5,0,0.308,25.670354397149826
10348,4964.46,331.22,14.400869565217393,23,4,0.11565217391304349,6.671823320159695
10349,1809.72,275.3,27.53,10,1,0.197,15.212298035055147
10350,1431.91,-56.56999999999999,-6.285555555555555,9,2,-0.16222222222222227,-3.950667290542002
10351,8339.26,696.62,24.879285714285714,28,6,0.1542857142857143,8.353498991517233
10352,2269.81,-171.26000000000005,-19.028888888888893,9,1,0.021111111111111122,-7.545124922350331
10353,2329.82,529.36,44.11333333333334,12,2,0.22999999999999998,22.72106858040535
10354,1711.8400000000001,-165.28,-20.66,8,3,-0.09625,-9.655107954014392
10355,4079.49,-1118.67,-58.87736842105264,19,7,-0.12894736842105264,-27.42181007920108
10356,1499.84,369.22,92.305,4,0,0.3025,24.617292511201196
10357,2929.52,522.26,32.64125,16,2,0.24875,17.827493923919278
10358,3314.6800000000003,313.44,19.59,16,3,0.0775,9.456116427528448
10359,3231.67,681.25,40.0735294117647,17,2,0.19117647058823528,21.08043209857442
10360,1449.75,287.74,26.15818181818182,11,2,0.25,19.847559924124848
10361,2479.73,-650.52,-54.21,12,7,-0.33166666666666667,-26.233501227956268
10362,3389.7200000000003,940.51,67.17928571428571,14,0,0.29714285714285715,27.745949517954283
10363,2935.66,759.98,50.665333333333336,15,1,0.27066666666666667,25.88787529891064
10364,1777.73,598.31,59.830999999999996,10,0,0.33999999999999997,33.655842000753765
10365,1689.79,381.05,38.105000000000004,10,1,0.227,22.550139366430148
10366,4039.61,-171.86,-10.109411764705882,17,5,0.01882352941176471,-4.254371090278517
10367,3079.48,-61.16999999999998,-3.598235294117646,17,8,-0.0005882352941176443,-1.9863743229376383
10368,879.88,256.01,51.202,5,0,0.316,29.096013092694456
10369,629.96,-302.06,-100.68666666666667,3,1,-0.6033333333333334,-47.94907613181789
10370,3179.56,478.71,31.913999999999998,15,2,0.22533333333333333,15.055856785215562
10371,7518.13,633.95,17.609722222222224,36,6,0.09861111111111111,8.432283027827399
10372,2427.78,491.3,37.792307692307695,13,2,0.2561538461538462,20.236594749112356
10373,1629.8600000000001,312.02,31.201999999999998,10,1,0.255,19.14397555618274
10374,1649.8200000000002,149.20999999999998,16.578888888888887,9,4,0.04222222222222222,9.04401692305827
10375,6299.14,318.04,9.93875,32,10,-0.028437499999999998,5.048943189070254
10376,2649.76,611.69,47.05307692307693,13,1,0.2530769230769231,23.084732202161707
10377,3729.58,1150.17,67.65705882352941,17,0,0.3629411764705882,30.83912933896042
10378,2049.73,272.75,27.275,10,2,0.128,13.30663062939997
10379,3139.76,346.69,24.763571428571428,14,3,0.12571428571428572,11.041926771472978
10380,2619.77,534.1700000000001,35.61133333333334,15,2,0.16866666666666666,20.389957897067305
10381,549.89,-122.25,-24.45,5,3,-0.21600000000000003,-22.231719071086946
10382,2993.37,209.10999999999999,13.940666666666665,15,4,-0.03533333333333332,6.9857718892084835
10383,1855.73,445.61,34.277692307692305,13,0,0.2938461538461538,24.012652702709985
10384,1451.79,486.88,60.86,8,0,0.33125,33.53653076546884
10385,2464.79,92.12000000000002,7.6766666666666685,12,4,-0.03583333333333335,3.7374380778889895
10386,4014.3,946.97,45.093809523809526,21,1,0.25333333333333335,23.58991605012082
10387,2609.69,349.76,26.904615384615383,13,4,0.044615384615384605,13.402358134491068
10388,599.97,120.15,40.050000000000004,3,0,0.21999999999999997,20.026001300065
10389,1189.88,311.07,51.845,6,0,0.29,26.142972400578206
10390,4279.610000000001,889.76,44.488,20,3,0.227,20.790679524536113
10391,4054.52,-202.88999999999993,-9.661428571428567,21,9,-0.10285714285714287,-5.004044868443119
10392,2573.65,437.90000000000003,36.49166666666667,12,2,0.1625,17.014745594777843
10393,729.9300000000001,225.20000000000002,75.06666666666668,3,0,0.3133333333333333,30.852273505678628
10394,1139.8600000000001,135.21,19.315714285714286,7,1,0.1442857142857143,11.861983050550066
10395,829.9200000000001,173.77,57.92333333333334,3,1,0.10666666666666665,20.9381627144785
10396,2794.66,615.47,51.28916666666667,12,2,0.11833333333333333,22.02307257412351
10397,699.96,-174.39999999999998,-87.19999999999999,2,1,-0.32,-24.915709469112514
10398,5404.3,457.64,15.254666666666667,30,7,0.065,8.468071720666876
10399,1239.8,-284.11,-47.35166666666667,6,2,-0.05833333333333331,-22.915792869817714
10400,3204.71,457.15999999999997,28.572499999999998,16,4,0.168125,14.265253330254529
10401,4043.44,-73.64000000000001,-3.875789473684211,19,4,-0.06999999999999998,-1.8212215341392481
10402,719.82,-54.81,-13.7025,4,1,-0.24,-7.614403600900224
10403,2109.79,304.32,23.409230769230767,13,2,0.12153846153846154,14.424184397499276
10404,684.9000000000001,71.63,14.325999999999999,5,0,0.148,10.4584610892101
10405,3583.49,42.18000000000001,2.22,19,6,0.01263157894736843,1.1770648167010376
10406,4668.6,601.7900000000001,28.65666666666667,21,4,0.17333333333333334,12.890159790943754
10407,5714.18,1285.19,45.89964285714286,28,2,0.25785714285714284,22.491241087960127
10408,3954.46,446.79999999999995,22.339999999999996,20,3,0.07949999999999999,11.298634959008307
10409,469.90999999999997,77.53999999999999,19.384999999999998,4,0,0.15,16.501032112532187
10410,2939.67,-274.28,-19.59142857142857,14,6,-0.24071428571428571,-9.330298979137112
10411,1029.94,173.07,28.845,6,1,0.18666666666666668,16.80389148882459
10412,3321.63,43.19000000000001,2.6993750000000007,16,2,0.051250000000000004,1.3002652312268377
10413,3249.7200000000003,829.22,48.77764705882353,17,1,0.30058823529411766,25.51665989685265
10414,3309.4300000000003,758.35,50.556666666666665,15,3,0.224,22.914822189923946
10415,993.82,-364.44,-72.888,5,2,-0.31399999999999995,-36.670624459157594
10416,3669.6800000000003,926.84,54.52,17,0,0.3064705882352941,25.256698131717204
10417,1844.7600000000002,89.91000000000003,6.916153846153848,13,4,0.0923076923076923,4.873804722565538
10418,3709.65,-245.57,-15.348125,16,4,-0.07,-6.619761972153706
10419,1869.72,224.89,24.987777777777776,9,1,0.14333333333333334,12.02800419314122
10420,2099.7200000000003,25.94999999999998,2.1624999999999983,12,4,0.035,1.23587906959023
10421,2641.64,415.21,27.680666666666664,15,4,0.16533333333333333,15.717887372995563
10422,1499.8600000000001,536.98,134.245,4,0,0.3875,35.80200818743082
10423,2599.77,247.74,24.774,10,2,0.088,9.529304515399438
10424,4439.4400000000005,1331.6100000000001,60.527727272727276,22,1,0.3040909090909091,29.994999369289822
10425,1914.6100000000001,-134.81,-12.255454545454546,11,3,-0.11090909090909093,-7.041120645980121
10426,4017.48,295.7099999999999,18.481874999999995,16,1,0.14875,7.360584246841302
10427,2299.6,533.55,38.11071428571428,14,2,0.26357142857142857,23.201861193251
10428,4053.51,646.6800000000001,30.794285714285717,21,3,0.22904761904761908,15.95358097056625
10429,2809.7200000000003,-70.96000000000004,-4.730666666666669,15,6,-0.1,-2.5255185570092404
10430,1889.77,444.38,37.031666666666666,12,1,0.24250000000000002,23.515030929689857
10431,1629.9,173.61999999999998,17.362,10,3,0.059,10.65218725075158
10432,3569.69,-187.30000000000007,-12.486666666666672,15,3,-0.015333333333333336,-5.24695421731299
10433,599.95,81.52,40.76,2,0,0.175,13.587798983248604
10434,1029.89,309.13,51.52166666666667,6,0,0.2733333333333333,30.01582693297342
10435,1189.93,367.68,73.536,5,0,0.328,30.89929659727883
10436,2484.63,-131.42000000000002,-8.213750000000001,16,5,-0.19937500000000002,-5.289318731561641
10437,4409.67,1158.75,68.16176470588235,17,2,0.24411764705882355,26.277476545863976
10438,5733.27,494.32,14.979393939393939,33,6,0.06121212121212121,8.621955707650258
10440,1836.85,335.99,30.544545454545457,11,2,0.24454545454545454,18.291640580341348
10441,4219.57,177.14,9.841111111111111,18,4,0.12166666666666666,4.1980580959671245
10442,4689.62,862.13,53.883125,16,1,0.216875,18.383792290206884
10443,3514.61,452.54,26.62,17,6,0.09,12.875966323432756
10444,1964.76,474.07,47.407,10,1,0.238,24.128646755837863
10445,2689.6800000000003,268.13,16.758125,16,5,0.16,9.968843877338566
10446,1479.87,134.35000000000002,16.793750000000003,8,1,0.10625000000000001,9.078500138525683
10447,5969.54,1461.24,50.38758620689655,29,1,0.21896551724137933,24.47826800725014
10448,2307.73,236.59000000000003,18.199230769230773,13,3,0.07384615384615385,10.252065882923914
10449,869.9300000000001,-176.45,-29.40833333333333,6,2,-0.3933333333333333,-20.28324118032485
10450,3824.66,825.06,45.836666666666666,18,3,0.16777777777777778,21.57211359964023
10451,1109.8700000000001,380.33000000000004,42.25888888888889,9,0,0.39111111111111113,34.26797733067837
10452,3864.7000000000003,602.27,33.45944444444444,18,2,0.22722222222222221,15.58387455688669
10453,4742.4800000000005,-330.55999999999995,-15.740952380952379,21,8,-0.024761904761904763,-6.970192810512642
10454,4546.4800000000005,162.14,7.369999999999999,22,8,-0.014545454545454544,3.5662754482588723
10455,1411.76,492.85999999999996,82.14333333333333,6,0,0.38666666666666666,34.911033036776786
10456,3139.71,224.29,14.018125,16,2,0.12562500000000001,7.143653394740277
10457,4971.21,568.18,24.703478260869563,23,8,0.05434782608695652,11.429410545923426
10458,3004.57,561.99,33.05823529411765,17,3,0.1776470588235294,18.70450680130601
10459,3789.44,764.03,42.44611111111111,18,3,0.19833333333333336,20.16208199628441
10460,1159.81,218.53,27.31625,8,3,0.1175,18.841879273329255
10461,3594.7000000000003,776.33,51.75533333333333,15,1,0.304,21.59651709461151
10462,4076.35,-239.19000000000005,-11.959500000000002,20,6,0.0195,-5.867749334576277
10463,1019.9,95.76,15.96,6,2,0.03000000000000001,9.389155799588195
10464,1429.8500000000001,466.28000000000003,58.285000000000004,8,0,0.36125,32.61041367975662
10465,249.98,-10.190000000000001,-5.095000000000001,2,1,0.08000000000000002,-4.076326106088487
10466,1239.8700000000001,-109.68,-15.668571428571429,7,3,-0.04857142857142858,-8.84608870284788
10467,2729.56,-909.44,-69.95692307692308,13,6,-0.26384615384615384,-33.318190477586136
10468,1847.81,184.35000000000002,23.043750000000003,8,2,0.13625,9.976675091053735
10469,767.84,14.0,3.5,4,1,0.04250000000000004,1.823296520108356
10470,2339.81,403.67,36.697272727272725,11,2,0.17727272727272728,17.252255525021262
10471,1854.8700000000001,23.489999999999974,2.609999999999997,9,2,-0.043333333333333356,1.2663960277539652
10472,4087.46,-215.37000000000003,-8.97375,24,7,-0.10916666666666668,-5.269042388182393
10473,2539.69,0.3300000000000063,0.020625000000000393,16,5,0.034375,0.012993711830971744
10474,1409.8600000000001,-302.37,-50.395,6,2,-0.14333333333333334,-21.446810321592213
10475,2839.6,74.41000000000001,6.2008333333333345,12,3,0.0675,2.620439498520919
10477,2159.77,244.05,24.405,10,2,0.151,11.299814332081658
10478,1584.9,505.96999999999997,56.218888888888884,9,0,0.3222222222222222,31.92441163480345
10479,3594.73,-72.21999999999998,-4.0122222222222215,18,5,-0.1261111111111111,-2.009052140216372
10480,3949.48,548.24,30.45777777777778,18,3,0.1822222222222222,13.881321085307432
10481,4086.36,-310.89,-14.804285714285713,21,7,-0.11285714285714286,-7.607993422018618
10482,2639.75,450.53,30.03533333333333,15,3,0.18133333333333332,17.067146510086182
10483,1969.78,198.07999999999998,22.008888888888887,9,1,0.1788888888888889,10.05594533399669
10484,3674.48,-406.26000000000005,-21.382105263157897,19,6,-0.022105263157894746,-11.056258300494221
10485,1099.8600000000001,22.560000000000002,5.640000000000001,4,1,-0.012499999999999997,2.0511701489280454
10486,2469.83,731.79,60.982499999999995,12,0,0.33666666666666667,29.62916476032763
10487,3114.49,514.84,34.32266666666667,15,4,0.1,16.5304752945105
10488,1159.89,336.98,67.396,5,1,0.294,29.05275500262956
10489,1539.85,269.25,29.916666666666668,9,2,0.14444444444444446,17.48546936389908
10490,5589.3,402.23,14.365357142857144,28,9,0.08357142857142856,7.1964288909165735
10491,1551.8200000000002,-465.14,-51.68222222222222,9,6,-0.37333333333333335,-29.973837171836937
10492,4059.41,905.86,56.61625,16,0,0.291875,22.31506548981256
10493,5503.31,902.69,31.127241379310348,29,3,0.20275862068965517,16.402674027085517
10494,2169.69,724.5699999999999,80.50777777777778,9,0,0.3277777777777777,33.39509330826063
10495,4419.52,203.92000000000004,9.710476190476193,21,3,0.19476190476190475,4.614075736731591
10496,1987.9,564.17,70.52125,8,0,0.3375,28.38020021127823
10497,3965.51,41.76999999999999,2.0884999999999994,20,4,-0.0025000000000000066,1.0533323582590886
10498,3039.78,895.0,68.84615384615384,13,0,0.33692307692307694,29.44292021133108
10499,1493.93,192.64,24.08,8,2,0.1275,12.894847817501487
10500,5567.5,803.82,29.771111111111114,27,3,0.20074074074074075,14.437718904355638
10501,5796.09,966.71,34.525357142857146,28,4,0.10857142857142855,16.678657508768843
10502,2536.6,245.99999999999997,17.57142857142857,14,4,0.028571428571428574,9.698020972955925
10503,3443.57,456.97999999999996,24.05157894736842,19,3,0.2063157894736842,13.270530292690433
10504,1191.8500000000001,305.04,61.008,5,1,0.20400000000000001,25.59382472626589
10505,3599.45,206.10000000000002,11.450000000000001,18,5,0.14,5.725874786425704
10506,4657.4400000000005,389.6600000000001,16.235833333333336,24,2,0.12375000000000001,8.366398708303274
10507,1689.79,-546.51,-68.31375,8,4,-0.45375,-32.34188863704958
10508,4119.4800000000005,-430.83,-19.583181818181817,22,3,0.1431818181818182,-10.45835882198724
10509,3349.68,571.11,30.05842105263158,19,2,0.23842105263157895,17.049688328437345
10510,2259.7200000000003,662.36,60.21454545454546,11,0,0.31363636363636366,29.31159612695378
10511,4471.42,-30.91000000000004,-1.5455000000000019,20,5,0.018999999999999996,-0.6912792804075671
10512,2509.56,-16.90000000000002,-1.126666666666668,15,6,0.07266666666666666,-0.6734248234750323
10513,1119.77,298.58,49.76333333333333,6,1,0.27666666666666667,26.664404297311055
10514,4839.5,329.38,13.1752,25,5,0.06799999999999999,6.806075007748734
10515,4149.53,128.02000000000004,6.401000000000002,20,3,0.16199999999999998,3.0851686817543205
10516,3309.66,-3.1099999999999994,-0.22214285714285711,14,4,0.009285714285714286,-0.09396735616347297
10517,3689.57,748.49,37.4245,20,4,0.1805,20.286645869301843
10518,4569.41,-125.15999999999995,-5.959999999999998,21,7,-0.10333333333333333,-2.73908447698937
10519,3149.6000000000004,-757.3699999999999,-39.861578947368415,19,7,-0.08421052631578949,-24.046545593091178
10520,479.90999999999997,56.61000000000001,18.87,3,1,0.14666666666666667,11.795961742826783
10521,5249.52,693.85,30.167391304347827,23,4,0.13347826086956524,13.217398924092109
10522,619.9200000000001,32.99,5.498333333333334,6,1,0.14333333333333334,5.321654407020261
